STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/29/2009,4.7,1618,1542,0,0,0,,59,44,,360,320,0,12.1,17.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/30/2009,5.82,2354,1329,0,0,0,,64,41,,30,350,0,12.1,16.1,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/1/2009,12.97,1334,1238,0,0,0,,73,45,,80,100,0,25.1,34.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/2/2009,8.72,1959,2017,0.32,0,0,,66,46,,200,200,0,29.1,38,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/3/2009,5.82,1819,1836,0.01,0,0,,62,44,,260,320,0,15,17.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/4/2009,8.72,2355,2106,0.36,0,0,,62,45,,200,160,0,21.9,36.9,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/5/2009,14.54,1351,1350,0.59,0,0,,56,47,,220,210,0,25.9,36,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/6/2009,8.5,2227,2227,0.89,0,0,,54,46,,210,220,0,21.9,29.1,1,,,,1,,,,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/7/2009,12.97,1114,1300,0,0,0,,58,44,,210,300,0,23.9,33.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/8/2009,6.71,2250,848,0,0,0,,58,43,,30,300,0,14.1,25.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/9/2009,7.83,1316,1302,0,0,0,,64,44,,300,10,0,14.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/10/2009,4.03,2126,,0.04,0,0,,64,45,,250,,0,13,,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/11/2009,12.75,1750,1749,0.03,0,0,,61,45,,240,240,0,25.1,32,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/12/2009,10.29,301,300,0.04,0,0,,56,40,,230,230,0,23,31.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/13/2009,6.04,1242,1241,0.44,0,0,,52,42,,190,190,0,16.1,19.9,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/14/2009,6.04,32,,0.32,0,0,,55,45,,150,,0,15,,1,,,,1,,,1,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/15/2009,4.25,1225,1426,0,0,0,,66,43,,300,310,0,13,15,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/16/2009,2.24,2022,2021,0,0,0,,76,46,,350,350,0,8.9,10.1,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/17/2009,2.91,2105,2104,0,0,0,,75,50,,330,330,0,8.1,10.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/18/2009,7.61,2359,2358,0.45,0,0,,66,48,,200,200,0,16.1,19.9,1,,,,1,,,1,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/19/2009,11.86,1159,1158,0.12,0,0,,58,46,,210,210,0,21,28,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/20/2009,8.72,2359,2354,0,0,0,,62,46,,30,40,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/21/2009,9.4,2359,18,0,0,0,,67,45,,30,20,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/22/2009,8.05,2155,2150,0,0,0,,70,49,,30,30,0,17,19.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/23/2009,8.28,1652,1659,0,0,0,,71,49,,350,360,0,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/24/2009,5.14,1035,1034,0,0,0,,71,47,,210,210,0,8.9,14.1,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/25/2009,4.47,2301,2301,0,0,0,,69,47,,200,200,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/26/2009,9.4,1215,1204,0,0,0,,65,52,,210,220,0,19.9,23.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/27/2009,4.92,2317,2323,0,0,0,,67,46,,10,10,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/28/2009,6.93,1841,22,0,0,0,,77,48,,340,40,0,14.1,17,,,,,,,1,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/29/2009,6.26,2120,2038,0,0,0,,83,55,,30,30,0,17.9,23,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/30/2009,8.05,212,129,0,0,0,,78,53,,10,360,0,14.1,17,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/31/2009,5.37,1649,1649,0,0,0,,80,54,,340,340,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/1/2009,5.82,1513,1514,0,0,0,,82,53,,340,340,0,17.9,21,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/2/2009,8.72,2342,2330,0,0,0,,88,61,,30,40,0,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/3/2009,8.95,1341,1251,0,0,0,,89,64,,10,350,0,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/4/2009,8.72,1948,1948,0,0,0,,91,60,,220,230,0,28,36,,,,,,,1,1,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/5/2009,10.96,1404,2322,0,0,0,,68,56,,210,200,0,17.9,23,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/6/2009,7.38,106,316,0,0,0,,63,55,,200,220,0,14.1,17,1,,,,,,,,,,,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/7/2009,6.49,1600,1512,0,0,0,,67,53,,190,200,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/8/2009,7.61,2352,2352,0,0,0,,73,52,,30,40,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/9/2009,8.28,110,1345,0,0,0,,79,56,,30,360,0,16.1,21.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/10/2009,5.59,2100,1348,0,0,0,,75,54,,50,210,0,15,19.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/11/2009,4.47,1621,1540,0,0,0,,73,55,,280,290,0,10.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/12/2009,5.82,2200,2159,0,0,0,,76,56,,20,30,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/13/2009,5.82,2307,2303,0,0,0,,75,53,,200,210,0,12.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/14/2009,5.14,1500,1156,0,0,0,,63,54,,220,240,0,12.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/15/2009,5.59,1223,1420,0,0,0,,73,54,,280,300,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/16/2009,4.47,1554,1638,0,0,0,,71,55,,190,200,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/17/2009,5.82,910,935,0,0,0,,68,57,,220,220,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/18/2009,7.61,1343,2114,0.01,0,0,,72,56,,250,230,0,14.1,16.1,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/19/2009,4.92,2142,2130,0.09,0,0,,69,54,,220,230,0,14.1,17.9,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/20/2009,7.16,2252,801,0,0,0,,65,52,,60,110,0,14.1,17.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/21/2009,6.93,1308,1307,0.04,0,0,,65,51,,320,320,0,16.1,21.9,1,,1,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/22/2009,7.61,1241,1212,0.01,0,0,,68,51,,240,200,0,14.1,17.9,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/23/2009,7.61,1206,1156,0,0,0,,72,52,,310,300,0,13,16.1,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/24/2009,9.4,1810,1535,0,0,0,,72,56,,230,230,0,21,29.1,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/25/2009,14.54,946,1218,0.03,0,0,,70,54,,210,230,0,21.9,29.1,1,,,,,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/26/2009,8.28,14,20,0,0,0,,69,52,,30,40,0,17.9,21.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/27/2009,6.49,2038,2038,0,0,0,,79,52,,360,10,0,14.1,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/28/2009,10.51,1638,1637,0,0,0,,70,54,,340,350,0,17.9,21.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/29/2009,8.28,1348,1348,0,0,0,,74,49,,290,290,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/30/2009,8.5,1711,1705,0,0,0,,75,51,,350,330,0,21.9,25.1,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/1/2009,10.07,1359,1447,0,0,0,,79,56,,360,350,0,17,23,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/2/2009,8.95,1800,1759,0,0,0,,83,59,,340,340,0,16.1,17.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/3/2009,4.25,1206,1439,0,0,0,,88,57,,340,350,0,13,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/4/2009,6.71,1752,1737,0,0,0,,87,57,,350,10,0,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/5/2009,6.71,2316,2303,0,0,0,,81,58,,190,230,0,16.1,21.9,,,,,,,1,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/6/2009,14.54,1656,1717,0,0,0,,67,54,,230,210,0,23,30,,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/7/2009,9.62,1542,1546,0,0,0,,68,54,,200,200,0,17,21,1,,,,,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/8/2009,5.82,1302,1408,0,0,0,,65,53,,210,200,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/9/2009,5.59,2339,1336,0,0,0,,74,55,,20,300,0,14.1,21.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/10/2009,10.29,1333,1337,0,0,0,,82,57,,360,350,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/11/2009,8.72,1511,1510,0,0,0,,85,56,,330,330,0,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/12/2009,9.62,1500,1557,0.04,0,0,,65,56,,220,220,0,16.1,21.9,1,,,,1,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/13/2009,8.5,1334,1405,0.02,0,0,,64,54,,210,230,0,16.1,19.9,1,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/14/2009,5.59,1607,1606,0,0,0,,71,53,,290,290,0,13,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/15/2009,7.38,1722,1857,0,0,0,,81,52,,340,340,0,13,28,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/16/2009,6.71,1640,1651,0,0,0,,87,59,,350,10,0,14.1,17,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/17/2009,5.59,2113,2122,0,0,0,,90,61,,20,10,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/18/2009,6.26,2358,2358,0,0,0,,78,57,,30,30,0,15,17.9,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/19/2009,8.5,27,23,0,0,0,,77,55,,30,30,0,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/20/2009,9.62,846,1126,0,0,0,,81,59,,20,350,0,16.1,19.9,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/21/2009,4.03,2301,2307,0,0,0,,87,59,,200,220,0,13,15,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/22/2009,8.28,1130,1402,0,0,0,,73,56,,240,220,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/23/2009,6.49,1400,1400,0,0,0,,69,56,,210,220,0,14.1,17,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/24/2009,5.37,1546,1554,0,0,0,,79,55,,300,310,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/25/2009,4.25,1906,1143,0,0,0,,86,62,,10,260,0,10.1,13,,,1,,1,,,1,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/26/2009,5.37,1708,1441,0,0,0,,89,61,,300,320,0,12.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/27/2009,6.04,1639,1639,0,0,0,,94,65,,350,350,0,17.9,23,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/28/2009,6.26,1443,1442,0,0,0,,97,69,,360,10,0,17,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/29/2009,5.82,1801,1810,0,0,0,,103,71,,160,140,0,15,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/30/2009,5.82,2349,2346,0,0,0,,96,62,,190,190,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/31/2009,4.92,607,,0,0,0,,84,58,,200,,0,10.1,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/1/2009,6.04,2211,1842,0,0,0,,90,57,,10,340,0,12.1,14.1,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/2/2009,4.47,2349,2348,0,0,0,,89,60,,200,190,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/3/2009,6.93,1240,,0,0,0,,83,56,,190,,0,15,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/4/2009,7.16,1852,,0,0,0,,73,56,,200,,0,11,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/5/2009,5.37,1522,1555,0,0,0,,68,55,,160,200,0,12.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/6/2009,6.04,1538,1502,0,0,0,,70,56,,200,200,0,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/7/2009,8.5,1729,1729,0,0,0,,65,56,,220,210,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/8/2009,5.59,1219,819,0,0,0,,66,55,,240,190,0,10.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/9/2009,6.49,1528,1527,0,0,0,,76,59,,250,260,0,15,19.9,1,,,,,,,1,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/10/2009,7.61,410,2252,0.13,0,0,,67,56,,150,130,0,13,16.1,1,,,,1,,,1,,,1,1,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/11/2009,4.47,635,635,0.32,0,0,,70,59,,150,150,0,12.1,17.9,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/12/2009,2.68,2044,2044,0.15,0,0,,73,57,,360,360,0,10.1,13,1,,,,1,,,1,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/13/2009,4.92,1626,1625,0.16,0,0,,65,55,,340,330,0,17,21,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/14/2009,7.16,1609,1620,0,0,0,,69,55,,210,210,0,15,17,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/15/2009,5.14,1251,1358,0,0,0,,68,52,,250,220,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/16/2009,5.59,1644,1438,0,0,0,,75,54,,350,320,0,14.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/17/2009,6.26,133,1526,0,0,0,,82,58,,10,360,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/18/2009,8.95,1247,1330,0,0,0,,84,59,,350,330,0,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/19/2009,6.04,732,935,0,0,0,,87,61,,30,10,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/20/2009,9.17,1624,858,0,0,0,,78,60,,220,210,0,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/21/2009,7.38,1145,1001,0,0,0,,69,58,,200,210,0,14.1,17.9,1,,,,,,,,,,1,1,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/22/2009,9.62,356,1428,0,0,0,,73,58,,30,280,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/23/2009,6.71,2304,2322,0,0,0,,70,57,,40,50,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/24/2009,5.37,2357,2101,0,0,0,,75,52,,40,250,0,14.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/25/2009,8.5,1317,1244,0.03,0,0,,71,54,,230,230,0,15,19.9,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/26/2009,6.04,832,1911,0,0,0,,76,55,,30,350,0,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/27/2009,2.46,1315,1314,0,0,0,,88,54,,280,290,0,8.9,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/28/2009,4.03,1823,1823,0.01,0,0,,78,57,,190,190,0,13,17,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/29/2009,3.8,1505,1522,0.36,0,0,,71,59,,250,260,0,8.9,10.1,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/30/2009,2.91,1630,1640,0,0,0,,76,55,,320,300,0,10.1,14.1,1,,,,,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/31/2009,2.46,1542,1500,0,0,0,,70,56,,200,200,0,12.1,13,1,1,,,,,,,1,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/1/2009,4.7,1342,1534,0,0,0,,64,55,,220,250,0,12.1,15,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/2/2009,2.91,2359,2358,0,0,0,,76,54,,220,210,0,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/3/2009,6.49,19,1200,0.12,0,0,,71,56,,220,200,0,19.9,23,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/4/2009,4.25,1750,1751,0,0,0,,76,55,,90,90,0,10.1,16.1,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/5/2009,7.61,1024,959,0.31,0,0,,66,58,,190,200,0,16.1,21,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/6/2009,12.3,1355,1436,0.93,0,0,,62,52,,170,180,0,23,31.1,1,,1,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/7/2009,9.84,1147,900,0.01,0,0,,65,54,,220,190,0,17,23,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/8/2009,2.91,1229,1221,0,0,0,,69,51,,280,270,0,8.9,13,1,1,,,1,,,,,,1,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/9/2009,5.59,946,1511,0.01,0,0,,74,55,,220,240,0,16.1,19.9,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/10/2009,10.07,2202,2201,0,0,0,,73,57,,10,10,0,15,19.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/11/2009,6.04,634,624,0,0,0,,87,56,,10,10,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/12/2009,2.91,2310,1228,0,0,0,,83,56,,30,310,0,8.1,10.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/13/2009,7.61,1730,1729,0,0,0,,76,56,,230,230,0,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/14/2009,5.59,1329,1052,0,0,0,,70,58,,200,210,0,10.1,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/15/2009,4.03,1204,1242,0,0,0,,78,59,,270,310,0,10.1,13,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/16/2009,5.37,931,1045,0.01,0,0,,71,59,,190,240,0,15,17.9,,,,,1,,,,,,,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/17/2009,4.47,2214,2218,0,0,0,,70,57,,120,130,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/18/2009,4.25,2237,2236,0,0,0,,80,54,,230,220,0,16.1,21,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/19/2009,9.17,1625,2347,0.29,0,0,,67,57,,40,150,0,21.9,23.9,1,,,,1,,,,,,1,,,1,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/20/2009,6.93,1627,1428,0,0,0,,67,50,,350,320,0,15,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/21/2009,9.62,2055,2005,0,0,0,,76,49,,10,20,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/22/2009,3.13,59,59,0,0,0,,87,53,,10,20,0,14.1,17,,,,,,,,1,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/23/2009,4.92,1349,1343,0,0,0,,81,55,,210,210,0,13,16.1,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/24/2009,3.8,1640,1631,0,0,0,,67,51,,290,310,0,8.9,13,,,,,,,,,,,,,,,,,,,,,
